path,N,percept_kappa,option_kappa,rep,seed,status,n_frames,n_omega,n_windows,Omega_mean,Omega_var,chi_mean,chi_var,chi_max,tau_mean,tau_var,tau_max,tau_max_over_W,corr_chi_tau,alpha_all,pref_all,r2_all,n_all_fit,log10_chi_range,log10_tau_range,n_loglog,corr_flip_chi,corr_flip_tau,flip_mean,flip_max,flip_qthr,n_flip_pos,n_hi,n_lo,corr_hi,corr_lo,alpha_hi,pref_hi,r2_hi,n_hi_fit,alpha_lo,pref_lo,r2_lo,n_lo_fit,hi_valid,lo_valid,has_switching
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep00_seed10000000.npz,100,1.5,2.0,0,10000000,ok,100000,99999,149,0.028544098138809204,0.6017294526100159,31.97586974715064,469.1709713179452,67.8402841091156,286.18615969971376,35568.92571627098,674.9425709061659,0.3374712854530829,0.8403519567221969,0.5467009557107321,43.65122585570927,0.8534235818440473,149,2.6244409097431185,1.560383546549775,149,0.09423575706876693,0.15610360257102446,0.008386743707424184,0.0415207603801901,0.018359179589794883,135,21,128,0.431372366505419,0.869929384045935,0.48356817911700134,61.95174310539889,0.19989614467215788,21,0.5415178069809454,43.34239969011276,0.8679150811089472,128,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep01_seed10000001.npz,100,1.5,2.0,1,10000001,ok,100000,99999,149,0.07028816640377045,0.5937948226928711,33.330310053417094,470.66075122253477,66.62492752075195,310.84766922718285,37140.56202481452,690.5560317300544,0.3452780158650272,0.895044437124689,0.5949853054048453,39.59689833865719,0.8978693308033746,149,2.5462931902533033,1.5636937978531624,149,0.17912740343636271,0.23144626874114224,0.008897065982655758,0.03501750875437719,0.02051025512756378,137,22,127,0.7090140405535122,0.9108663309262307,0.57941610702318,47.58229346428166,0.46245965048881954,22,0.5890863000832972,39.365761649925396,0.9045480932788978,127,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep02_seed10000002.npz,100,1.5,2.0,2,10000002,ok,100000,99999,149,-0.02730986475944519,0.623379111289978,31.538861781130578,464.31823501729536,66.2937879562378,284.2853270693312,35235.673152442774,681.3465624258195,0.34067328121290974,0.9118649673224251,0.5824451194284801,38.85192596212355,0.8856534843461891,149,2.5494667870572427,1.607417489320623,149,0.13648735573184023,0.11234655190184749,0.006127224686168587,0.030515257628814407,0.013506753376688344,140,22,127,0.8097641370323118,0.9241523174937574,0.7832458890913798,18.79796083661938,0.6964731403455663,22,0.578781934556431,39.59622500681583,0.9007159446094539,127,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep03_seed10000003.npz,100,1.5,2.0,3,10000003,ok,100000,99999,149,0.15983550250530243,0.5732423067092896,31.44114422940043,459.3137500025841,66.24767780303955,296.44710555465286,36253.08199498206,682.5575026521866,0.3412787513260933,0.8871958467389666,0.5750587533130723,42.47543222776356,0.9030008360333341,149,2.5376034062600006,1.6544607668266913,149,0.13333059689424143,0.10857857715440163,0.009192515720947722,0.03851925962981491,0.01950975487743872,136,23,126,0.608544528159401,0.9093786722587621,0.5855819817949133,36.67256200064132,0.36531138308159483,23,0.5807728896629513,42.685942297761976,0.9181687613253764,126,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep04_seed10000004.npz,100,1.5,2.0,4,10000004,ok,100000,99999,149,-0.011893395334482193,0.5921991467475891,35.76452999044485,402.51969323153577,64.38605189323425,298.7118716964719,30895.797807858326,685.0937676515462,0.3425468838257731,0.8399358487962574,0.6549572523667966,28.361367103566753,0.8571110634506031,149,2.3149512950800557,1.5493985874230496,149,0.15535704936516176,0.1782138293605602,0.009558470510422997,0.04252126063031516,0.01928464232116058,144,22,127,0.530637893256145,0.8630190583950265,0.5331861172103649,46.57776308813298,0.22577536275854004,22,0.6533814742073131,28.21521960367946,0.8720915704314386,127,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep05_seed10000005.npz,100,1.5,2.0,5,10000005,ok,100000,99999,149,0.07445000112056732,0.5937275290489197,30.789998737038832,459.96825329536216,67.00415015220642,269.8518276249593,33697.608638683734,695.0594313713275,0.34752971568566376,0.9107230194059618,0.5823942619979064,37.588323736329826,0.8921379200920747,149,2.5216981602813653,1.5598412060665119,149,0.1790684542239356,0.15151399142024735,0.009487965459239685,0.05302651325662831,0.01950975487743872,131,21,128,0.6096070512252373,0.926553742902735,0.7167628264357472,23.131166359704327,0.3750442690893786,21,0.5826098211763868,37.712730880840375,0.9015864434465772,128,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep06_seed10000006.npz,100,1.5,2.0,6,10000006,ok,100000,99999,149,0.10121829807758331,0.6037659645080566,32.62406181569067,447.6080840124707,65.74819087982178,281.31958548956396,33388.89632463664,703.171756951418,0.35158587847570905,0.8662203404544518,0.5535402418138359,41.345794146967656,0.8671564233018743,149,2.465171373454283,1.5671014598558106,149,0.15566826864822153,0.12025435706550802,0.007399672990857845,0.03151575787893947,0.017458729364682336,135,21,128,0.575313504490972,0.8857810247691902,0.6365622526516698,28.349321464689805,0.39269343485038033,21,0.5561816207654088,41.65691859925382,0.8828715870650334,128,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep07_seed10000007.npz,100,1.5,2.0,7,10000007,ok,100000,99999,149,0.07157418131828308,0.5977654457092285,35.918074259815754,443.8201198263225,67.25976467132568,312.495543641938,34320.612591929195,710.0346688132613,0.35501733440663064,0.8558834700385486,0.5948699933713512,37.0026071143477,0.8518693400692393,149,2.562904676497658,1.573512795939877,149,0.1326619382263156,0.1863917502324805,0.009085079452477916,0.03251625812906453,0.017508754377188594,141,24,125,0.6506322522402727,0.8711391543238567,0.5146645279519746,51.18554470179309,0.4896351009093206,24,0.5951182898260706,36.689061253240574,0.8617166479031256,125,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep08_seed10000008.npz,100,1.5,2.0,8,10000008,ok,100000,99999,149,0.1312914341688156,0.581814169883728,29.89541947483804,456.79183182295475,65.4079258441925,297.95994688385736,40807.62915413097,711.9836464606234,0.3559918232303117,0.9110896263947206,0.6222032505258303,36.118374815794716,0.8541431219432146,149,2.574421382270012,1.6401123273902103,149,0.10055819905792172,0.1531769019744249,0.008685550829105828,0.04252126063031516,0.016008004002001,140,22,127,0.6381861125023809,0.9249360793484146,0.562140447885411,45.165093015590976,0.36754298480129555,22,0.6219642162981,35.935362154077154,0.8641209730267184,127,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_1p5/okappa_2/pos_rep09_seed10000009.npz,100,1.5,2.0,9,10000009,ok,100000,99999,149,0.11727049201726913,0.5873652696609497,33.95669011292892,429.82934988987716,65.2383029460907,291.3812358834827,31012.077999307498,699.8757862557071,0.34993789312785356,0.8352899758245417,0.5660889654377395,39.61707814384648,0.8267972450600649,149,2.4937090082080626,1.574113872076154,149,0.24154615741922458,0.16262713276279728,0.008789629714185954,0.029514757378689346,0.017508754377188594,141,22,127,0.3322175186362768,0.8737711958505437,0.5215392237068711,39.42283691142326,0.16807667674791138,22,0.575793511751368,39.6150072424163,0.8627930150846526,127,True,True,True
