path,N,percept_kappa,option_kappa,rep,seed,status,n_frames,n_omega,n_windows,Omega_mean,Omega_var,chi_mean,chi_var,chi_max,tau_mean,tau_var,tau_max,tau_max_over_W,corr_chi_tau,alpha_all,pref_all,r2_all,n_all_fit,log10_chi_range,log10_tau_range,n_loglog,corr_flip_chi,corr_flip_tau,flip_mean,flip_max,flip_qthr,n_flip_pos,n_hi,n_lo,corr_hi,corr_lo,alpha_hi,pref_hi,r2_hi,n_hi_fit,alpha_lo,pref_lo,r2_lo,n_lo_fit,hi_valid,lo_valid,has_switching
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep00_seed10000000.npz,100,0.5,1.5,0,10000000,ok,100000,99999,149,0.004562848247587681,0.09076729416847229,8.793660293289479,2.45952961353028,12.179909646511078,56.346670016126104,575.3610713774532,151.78687583093836,0.07589343791546918,0.6103543776642306,1.3553409184579512,2.8068667792481925,0.4310183287639884,149,0.37711340565311613,0.786220876486023,149,-0.7345133095418878,-0.3373039798460184,0.0804026174160906,0.11255627813906953,0.09244622311155577,149,23,126,0.6305833015481067,0.5910058357188887,1.6705666483605965,1.6990236031030421,0.4147798250055996,23,1.5477010857756497,1.8038834664556158,0.410405966060828,126,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep01_seed10000001.npz,100,0.5,1.5,1,10000001,ok,100000,99999,149,-0.007003086619079113,0.0973333865404129,9.30143806758343,3.215378181545214,14.060254395008087,71.38638958740258,1411.250266862036,278.2171708556885,0.13910858542784424,0.5138223676363042,1.4202884186908213,2.778502156288285,0.3989423511513408,149,0.4052902742938357,1.07108759085981,149,-0.758241731608712,-0.3339098095126059,0.08003330524322566,0.1135567783891946,0.09404702351175588,149,24,125,0.6115311865687469,0.4202798526896418,1.7023442766623977,1.5074184331070772,0.40944724068760574,24,1.2640348484025232,4.003116550104545,0.2598037880030112,125,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep02_seed10000002.npz,100,0.5,1.5,2,10000002,ok,100000,99999,149,0.004645724780857563,0.09582871943712234,9.274989591548907,2.607519107898346,13.676080107688904,66.33994966372622,930.9707745746568,173.0313607764346,0.0865156803882173,0.5397082056385032,1.376189241653631,2.8897518833186755,0.33686700030284245,149,0.3495369225602758,0.8083671210416374,149,-0.6659798001675343,-0.39611522977159724,0.07797522922535093,0.10705352676338169,0.08894447223611805,149,23,126,0.3790391842271312,0.5226306844434793,1.255184667522502,3.974417932227451,0.17686776941941806,23,1.5079716547892477,2.119976801498212,0.33170106799213106,126,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep03_seed10000003.npz,100,0.5,1.5,3,10000003,ok,100000,99999,149,-0.020821737125515938,0.09198512881994247,8.98296433507196,2.8972041578247034,13.655243813991547,60.25813045305399,886.3046924886522,203.87011993584042,0.10193505996792021,0.49989634511078146,1.2697820214824715,3.464508776349152,0.3582842873445786,149,0.43541440537846166,0.9824232151568946,149,-0.7545700728409611,-0.4222877226921466,0.07939540239918616,0.10855427713856929,0.09084542271135566,149,23,126,0.7641761373364477,0.4462978067009781,1.4662873425999277,2.442271665909731,0.6610701757222179,23,1.2909136717782428,3.2852911138661436,0.27578608718224384,126,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep04_seed10000004.npz,100,0.5,1.5,4,10000004,ok,100000,99999,149,-0.0014470521127805114,0.09390293806791306,9.139365127822696,2.429384895950156,13.481411337852478,61.709662347547805,801.0564566311509,182.19632266118384,0.09109816133059193,0.5554287698948481,1.3800734870188276,2.7284630753374968,0.3566316419494374,149,0.41837108787964716,0.926421714811231,149,-0.6065158799741482,-0.30381196832871316,0.07867692235379432,0.10305152576288144,0.09144572286143071,149,23,126,0.43389718095042784,0.5584479970201458,1.588975971281356,1.851119181809727,0.33369033937366455,23,1.394510091748693,2.6261709454388833,0.3186589940897525,126,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep05_seed10000005.npz,100,0.5,1.5,5,10000005,ok,100000,99999,149,-0.012788230553269386,0.090573251247406,8.833463142482227,2.238730177963196,13.264866173267365,63.04239630987959,658.3118307607228,201.26442924188186,0.10063221462094094,0.5630952066185709,1.5322208085039766,2.1238427031097444,0.45357516553713406,149,0.36867925566974413,0.9445136114122856,149,-0.6418558043563691,-0.3559661380912685,0.08045969293371517,0.10855427713856929,0.09254627313656828,149,24,125,0.686309705286489,0.4947968719897675,2.051843169909757,0.7330403997283237,0.5496134196457582,24,1.4008825748137894,2.8504969809420695,0.3596962894613096,125,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep06_seed10000006.npz,100,0.5,1.5,6,10000006,ok,100000,99999,149,0.012473706156015396,0.08897147327661514,8.609897535819336,2.352944424921783,13.686083257198334,59.03059481533449,759.1873366781701,208.8260107318487,0.10441300536592435,0.6568988470997408,1.4800804796438514,2.2968131309579762,0.44453695640719715,149,0.43761100500445105,1.0610710820253648,149,-0.6474738184004106,-0.31276559708931057,0.08174557077196318,0.11505752876438219,0.0944472236118059,149,23,126,0.6492580272607483,0.6779040055044172,1.719331657206543,1.6628618173758092,0.47056988789440146,23,1.6532501438001603,1.5358265422571304,0.4683367844943285,126,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep07_seed10000007.npz,100,0.5,1.5,7,10000007,ok,100000,99999,149,-0.0028148810379207134,0.09144864976406097,8.851411728650932,2.5315409306718375,14.38848227262497,63.11172843211515,869.3579044141178,203.26725193028489,0.10163362596514244,0.40075553780054957,1.1658337049514065,4.62601909763306,0.2594247725121034,149,0.428836295000785,0.9670148955152911,149,-0.6483374202627112,-0.30157653546290836,0.08065106378692702,0.11255627813906953,0.09144572286143071,149,23,126,0.2934344660344553,0.4314195954734824,1.2466902748183706,4.524992095595437,0.19482793316536662,23,1.3554424975445851,2.9735642534264097,0.2990635769596951,126,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep08_seed10000008.npz,100,0.5,1.5,8,10000008,ok,100000,99999,149,0.005325645208358765,0.08843448758125305,8.530915168507788,2.8142994308205704,14.825443923473358,56.946152755393165,491.42576830241626,154.5541707085737,0.07727708535428686,0.5341073796275956,1.1748110853556748,4.380610828401814,0.3645258614713458,149,0.47737766146804295,0.9017229329989755,149,-0.6896071144512579,-0.35836193320351223,0.0819000104078885,0.11655827913956979,0.09254627313656828,149,24,125,0.43727953767978905,0.547113051132745,1.6992021623997515,1.6355837156076005,0.33852449257736994,24,1.1731929041467084,4.352338599303972,0.36582980946074406,125,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_0p5/okappa_1p5/pos_rep09_seed10000009.npz,100,0.5,1.5,9,10000009,ok,100000,99999,149,-0.014150390401482582,0.09198601543903351,8.836320135117377,2.102758609459214,13.1903275847435,61.865131542156355,944.0030656017542,200.74017386648586,0.10037008693324292,0.5701463042653405,1.5066533663478705,2.157650501825108,0.3660212496681221,149,0.3839183464417444,0.9279388462167488,149,-0.6832976221374161,-0.3395858241744715,0.08030525329778984,0.11555777888944473,0.09294647323661831,149,23,126,0.35880612416661295,0.5381975937316743,0.8773250865426184,7.389945988566043,0.12421061038294678,23,1.580942786175157,1.8330711610234887,0.317181583247512,126,True,True,True
