path,N,percept_kappa,option_kappa,rep,seed,status,n_frames,n_omega,n_windows,Omega_mean,Omega_var,chi_mean,chi_var,chi_max,tau_mean,tau_var,tau_max,tau_max_over_W,corr_chi_tau,alpha_all,pref_all,r2_all,n_all_fit,log10_chi_range,log10_tau_range,n_loglog,corr_flip_chi,corr_flip_tau,flip_mean,flip_max,flip_qthr,n_flip_pos,n_hi,n_lo,corr_hi,corr_lo,alpha_hi,pref_hi,r2_hi,n_hi_fit,alpha_lo,pref_lo,r2_lo,n_lo_fit,hi_valid,lo_valid,has_switching
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep00_seed10000000.npz,100,2.5,3.0,0,10000000,ok,100000,99999,149,-0.06370413303375244,0.701416015625,32.13074916220526,734.1306275473698,74.08784031867981,277.40736845797954,42449.09577512281,685.6655766390201,0.34283278831951003,0.9464405875400538,0.4005341283608298,73.79924589437563,0.8074819769897799,149,2.685580868228423,1.3322851997784344,149,0.29088203116821587,0.1729561922151671,0.0028067725137736646,0.018509254627313655,0.005202601300650328,119,24,125,0.7371289301565863,0.9643930825701313,0.7477926242024179,18.824424013663805,0.6926630507688538,24,0.40259401181115045,74.81634797410054,0.8135118024058281,125,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep01_seed10000001.npz,100,2.5,3.0,1,10000001,ok,100000,99999,149,0.07173169404268265,0.6930617094039917,34.315853846734456,691.3554153403429,74.85093474388123,294.0613809790488,44287.803290948024,692.3237764689852,0.3461618882344926,0.9337103962232979,0.41399474995629376,71.2697117001935,0.8262171895815122,149,2.7537257154450048,1.3647647094955584,149,0.16915999872129145,0.09236891369140227,0.0028269168141117538,0.014507253626813406,0.006003001500750375,123,26,123,0.7391136022660332,0.9539235472830803,0.4085844227580381,67.30148937313893,0.49767233582331105,26,0.41784451078923457,71.77394103226624,0.8329702098205249,123,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep02_seed10000002.npz,100,2.5,3.0,2,10000002,ok,100000,99999,149,-0.10770875215530396,0.6923877000808716,23.104429274294276,636.9968577128109,71.97308540344238,224.6161822365829,41794.35514821385,677.7366846973434,0.3388683423486717,0.9580994375810928,0.41086737320656475,70.96100858864219,0.8433380045907004,149,2.7543607509636945,1.3685600836486076,149,0.2901465347910142,0.28408242249561594,0.0023971717402325324,0.02001000500250125,0.006103051525762883,100,20,129,0.7362710443326115,0.9760207393949364,0.5425135458126804,45.22245579683296,0.6254343599664574,20,0.40977539658835865,71.35209389360837,0.8444813619854268,129,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep03_seed10000003.npz,100,2.5,3.0,3,10000003,ok,100000,99999,149,0.19830593466758728,0.6758489608764648,27.92398778318534,718.8609980982129,75.59207677841187,262.98298926979675,43481.02599475996,694.2380973039158,0.34711904865195786,0.949476926896733,0.36575678455048183,85.60425144928185,0.7693770811539034,149,2.6736988156439523,1.3188868267501956,149,0.17751260381262818,0.18764340004701868,0.0020480038677056648,0.011005502751375688,0.005502751375687844,109,24,125,0.7227599647414517,0.9730492583969709,0.40030411373513103,75.61295900387539,0.48743147763990935,24,0.36554421011595434,85.82252012923304,0.7711666170466572,125,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep04_seed10000004.npz,100,2.5,3.0,4,10000004,ok,100000,99999,149,0.15880532562732697,0.6742976903915405,30.91946238653434,660.9408435629355,74.35262203216553,264.52959309602477,41234.30133484062,695.0681091638271,0.34753405458191355,0.9305136097079847,0.4046514692716815,70.12849618368159,0.8119011404731789,149,2.7166465670260833,1.367624115934454,149,0.1593698481145988,0.023717849853400218,0.0030283598174926396,0.01950975487743872,0.006003001500750375,116,24,125,0.7520037285007255,0.950310991908463,0.45227223475509953,47.17831754617845,0.6053723637604431,24,0.41572988608930206,71.59725085913655,0.8285861964573953,125,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep05_seed10000005.npz,100,2.5,3.0,5,10000005,ok,100000,99999,149,-0.12014061212539673,0.7020480632781982,26.26969855545939,719.0463967010808,73.0046272277832,241.9302568476687,41535.37833838314,656.2542197270707,0.3281271098635353,0.9608362384392227,0.35998710227999586,79.37250501293367,0.684515784728291,149,2.6805852705684448,1.3513213313632273,149,0.23763412826049876,0.2093382432863646,0.001802914880258921,0.009504752376188095,0.00400200100050025,113,26,123,0.9072599144832846,0.9698313583263429,0.6468620747769553,30.30346790664621,0.7796935275126989,26,0.35356682284553576,81.74294408534583,0.6853787702061682,123,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep06_seed10000006.npz,100,2.5,3.0,6,10000006,ok,100000,99999,149,0.1183813214302063,0.6960121989250183,30.285032533871746,681.832265346865,74.58730340003967,273.4239483536644,41600.10376422259,721.2143821873324,0.3606071910936662,0.9337081593879952,0.4062157647486731,73.15345135723243,0.795812674227806,149,2.649694165758765,1.351128999804794,149,0.10851257716596875,0.19623364031231735,0.0023703126731150805,0.017508754377188594,0.00400200100050025,121,26,123,0.7622731137831854,0.9541939654392849,0.4891740618525328,60.41419710448384,0.7983174537135073,26,0.3978267323834816,73.37731683033554,0.7900760733334675,123,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep07_seed10000007.npz,100,2.5,3.0,7,10000007,ok,100000,99999,149,-0.02846353128552437,0.709568202495575,26.110034500211228,720.622890583485,75.29075741767883,245.41498329286134,45893.37738075917,706.1140631999807,0.35305703159999036,0.9601414732953281,0.3941692809000401,75.3615653425049,0.7836533945993638,149,2.726448770063691,1.3874933557575289,149,0.32705518012186485,0.2687114658063473,0.002209158270410373,0.01200600300150075,0.0065032516258129065,103,23,126,0.8166822166755965,0.9740567646160988,0.7806413403499839,19.009346665549028,0.6992596561411167,23,0.38750821500139937,75.87028189667649,0.7755355318089375,126,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep08_seed10000008.npz,100,2.5,3.0,8,10000008,ok,100000,99999,149,0.10269827395677567,0.6921217441558838,30.133636978036105,772.9513689122097,73.76256585121155,264.02625055497043,43367.97331726562,681.6494794761547,0.34082473973807736,0.9247564624447852,0.41162247682562014,68.47053928409018,0.7308769289393754,149,2.693050009844171,1.3485465607809706,149,0.08193457830221064,0.1534761163507235,0.0025616835263269216,0.015007503751875938,0.004602301150575289,120,24,125,0.8222643641337812,0.9408609906750582,0.5571210011950609,45.54655814591659,0.6747748847186688,24,0.40416759228586085,68.99862038127142,0.7312848394282927,125,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N100/kappa_2p5/okappa_3/pos_rep09_seed10000009.npz,100,2.5,3.0,9,10000009,ok,100000,99999,149,-0.07972407341003418,0.6884505748748779,30.111364444761517,647.16937906625,72.5736677646637,274.09320181392627,41003.991162562095,715.816186401803,0.3579080932009015,0.9253125290040525,0.4057328363276905,71.77707285134366,0.7630079285352236,149,2.6841457895535035,1.428851028250011,149,0.12863963123993968,0.1404806855063377,0.003260019271380657,0.018509254627313655,0.007503751875937969,123,27,122,0.7612026988586911,0.9450095809072429,0.5628048939955914,42.67235650053146,0.5714687002761661,27,0.40273955672934747,72.43672104925648,0.7702508907233527,122,True,True,True
