path,N,percept_kappa,option_kappa,rep,seed,status,n_frames,n_omega,n_windows,Omega_mean,Omega_var,chi_mean,chi_var,chi_max,tau_mean,tau_var,tau_max,tau_max_over_W,corr_chi_tau,alpha_all,pref_all,r2_all,n_all_fit,log10_chi_range,log10_tau_range,n_loglog,corr_flip_chi,corr_flip_tau,flip_mean,flip_max,flip_qthr,n_flip_pos,n_hi,n_lo,corr_hi,corr_lo,alpha_hi,pref_hi,r2_hi,n_hi_fit,alpha_lo,pref_lo,r2_lo,n_lo_fit,hi_valid,lo_valid,has_switching
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep02_seed30000002.npz,300,1.5,2.0,2,30000002,ok,100000,99999,149,0.18783965706825256,0.5594205260276794,28.33557767182551,2985.5109691040484,174.776691198349,183.54008161980965,29472.611446016825,686.7368173134798,0.3433684086567399,0.9677727220711568,0.28706290810682705,97.43270535769615,0.6687114533134684,149,2.6408647853344633,1.115025268815484,149,0.45341403990904317,0.40573310376780825,0.0002585185210054692,0.003501750875437719,0.0010005002501250625,42,15,134,0.9788637965772223,0.9662711956143589,0.6449804384151407,20.289777495286234,0.9482165163016573,15,0.29629703053084433,99.91839030770677,0.6829093299756668,134,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep03_seed30000003.npz,300,1.5,2.0,3,30000003,ok,100000,99999,149,0.09395543485879898,0.5812746286392212,22.828125972347646,2458.3285680339577,179.38304543495178,165.64997035132868,23667.61543334979,691.3751746921678,0.3456875873460839,0.9334428084203112,0.29317322348753216,96.2867130378496,0.646887588833313,149,2.589186408821263,1.4034457472908959,149,0.6371913241100032,0.5177785717565883,0.00017122655287375233,0.0015007503751875938,0.0010005002501250625,33,14,135,0.922774204660607,0.9445921362424068,0.5533061725709327,26.794556580950957,0.9048582243998904,14,0.3125666351882831,99.00758126845038,0.6698971348063946,135,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep04_seed30000004.npz,300,1.5,2.0,4,30000004,ok,100000,99999,149,0.17847049236297607,0.5547436475753784,29.88298045965099,2907.9710944852222,175.85111260414124,194.20179698928223,30825.441414822504,714.638959169723,0.3573194795848615,0.961347197948006,0.3099520145270982,97.90577131259614,0.7518083949728667,149,2.65987276136729,1.3449057821904085,149,0.37836409261997095,0.423490718560939,0.000345810489137186,0.0050025012506253125,0.0019009504752376173,44,9,140,0.9723201559696323,0.9599532430318661,0.41254770859985285,69.73262422334805,0.8416222739971587,9,0.3049999521757308,97.94480316045669,0.7225904784631578,140,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep05_seed30000005.npz,300,1.5,2.0,5,30000005,ok,100000,99999,149,-0.003553845454007387,0.5886902809143066,26.558786683603373,2838.759560349654,175.44318437576294,174.80295979080262,30011.04405802061,693.1860665804581,0.34659303329022906,0.9703326560867751,0.309567703505539,89.76053513005613,0.6812601582940471,149,2.550633192192047,1.1574048960721623,149,0.6384642918015639,0.5783962205263702,0.00014772486914598238,0.0025012506253126563,0.0005002501250625312,34,34,115,0.9946416269568101,-0.19373389193987547,0.9197107438676725,5.566268484179404,0.9768928484846214,34,-0.19349214038689944,96.15372498753584,0.047756450921369153,115,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep06_seed30000006.npz,300,1.5,2.0,6,30000006,ok,100000,99999,149,-0.023522911593317986,0.5917137861251831,25.290253250500275,2830.9670998637,178.66167426109314,182.60753564172168,28179.43247705349,686.0355134006643,0.34301775670033213,0.9464621313994748,0.2818885295857597,102.2913869622174,0.6002600131666516,149,2.5885278998054346,1.157107497345727,149,0.529727076141973,0.463581255885573,0.0003189514220197347,0.004502251125562781,0.0025012506253126563,36,8,141,0.9614953766461354,0.9433887512961213,0.7610246216989824,12.637089989499815,0.9377585579556815,8,0.2828051606794816,103.23773989673185,0.5839332600986092,141,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep07_seed30000007.npz,300,1.5,2.0,7,30000007,ok,100000,99999,149,0.09531640261411667,0.5888044238090515,14.88772656006001,1678.229920861684,185.4275107383728,153.25190920285806,17719.606541646175,686.3212909724922,0.3431606454862461,0.9439413984106884,0.2763126323120947,106.52204072559724,0.5718068661682023,149,2.649407389792528,1.2145964370303928,149,0.3934434769830868,0.3012307324517171,0.00012422318541821246,0.002001000500250125,0.0010005002501250625,24,7,142,0.9276799553621514,0.946405077890066,0.2520301293079554,65.79711451646459,0.6326586903068222,7,0.2916025153065013,108.52697826717196,0.6129873903074277,142,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep08_seed30000008.npz,300,1.5,2.0,8,30000008,ok,100000,99999,149,0.192973792552948,0.5583648085594177,17.07476490511615,1862.8049049412643,177.83426642417908,152.29219777643553,20295.865109287723,679.8648332214739,0.3399324166107369,0.9427103121888601,0.2566529321694646,97.62295862475567,0.48281262793380575,149,2.653513459173115,1.2099217122945547,149,0.6159921755846063,0.49119796221254414,0.0001309379521975753,0.0015007503751875938,0.0010005002501250625,28,9,140,0.9916458780757151,0.940770529688756,0.6894642191978985,16.347624409997866,0.9863449450471179,9,0.27351181052596585,99.43586441126172,0.5104669524847874,140,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep09_seed30000009.npz,300,1.5,2.0,9,30000009,ok,100000,99999,149,0.4740743637084961,0.3681735396385193,20.079959911878703,2110.1714182127685,172.46623635292053,152.9223974449684,19511.190531090477,679.1610095230199,0.3395805047615099,0.9541526117675161,0.26801248138371464,96.76447921240806,0.615661309211734,149,2.671571397646335,1.176914562536563,149,0.4944458074701465,0.37623532849066343,0.0003189514220197347,0.009504752376188095,0.0010005002501250625,29,13,136,0.9396523017430013,0.9561301637625184,0.8239560521525281,7.696067944031217,0.924562740455884,13,0.2750725957302347,97.57770212309721,0.5456353189593495,136,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep10_seed30000010.npz,300,1.5,2.0,10,30000010,ok,100000,99999,149,-0.049403272569179535,0.5895818471908569,17.577345989763288,1998.085090057889,173.21641445159912,145.72846047012317,20990.883314343624,671.0300450679533,0.33551502253397664,0.9600925861537475,0.30594944215551073,89.32779077432615,0.6427879380695796,149,2.650011361469224,1.2859965895456993,149,0.5716979427981644,0.4831310368817739,0.00017458393626343374,0.002001000500250125,0.0015007503751875938,27,9,140,0.9960244284618834,0.9487623553619893,0.7871865563761993,10.726795483453117,0.9668709635917254,9,0.3132177470928233,90.50727056447921,0.6281310206064514,140,True,True,True
/home/hpc/Desktop/resonant_swarm_runs/position_records/N300/kappa_1p5/okappa_2/pos_rep11_seed30000011.npz,300,1.5,2.0,11,30000011,ok,100000,99999,149,0.2695012092590332,0.5139054656028748,23.17918608591723,2455.429839863371,177.57614850997925,167.23858950503848,27050.8986076661,691.8833245984226,0.3459416622992113,0.9554288111840351,0.3266535447595439,89.31140170410313,0.7108704000789208,149,2.637063568794241,1.2323158415596773,149,0.5096565121138973,0.4735300823666632,0.00042974507387922136,0.0065032516258129065,0.0029014507253626834,34,7,142,0.9061713714794872,0.9556761261568234,0.4469465966443205,52.0579678945273,0.8703559872632843,7,0.32690487674695307,89.49147734475594,0.6786162551261243,142,True,True,True
