percept_kappa,1.0,1.21428571,1.42857143,1.64285714,1.85714286,2.07142857,2.28571429,2.5,2.71428571,2.92857143,3.14285714,3.35714286,3.57142857,3.78571429,4.0
0.0,4.587487891727701,4.587599971793806,4.587135375056375,4.585581439944851,4.582784486262062,4.579474041126768,4.5755113582079465,4.571527258913358,4.566827585116589,4.5613101377857355,4.555023479471348,4.546949563089037,4.537842347655174,4.526417810156495,4.515229751947616
0.21428571,4.581257072734317,4.581929778875148,4.58189363570086,4.579868200689501,4.576576782908547,4.572940160805764,4.569440980191851,4.566177485523783,4.562621163272467,4.559053583448121,4.55598252589707,4.552517917019279,4.548207669851848,4.543659423579985,4.539066966042904
0.42857143,4.574591932075434,4.575587705153813,4.575661653636136,4.572738248005538,4.569055381743314,4.564912532255954,4.561826957693248,4.558435079234687,4.555310629698478,4.552550726852561,4.549025323561274,4.5465794082205475,4.544768028475138,4.541525030469238,4.538355201342951
0.64285714,4.566938398776604,4.5681310169347915,4.568377074261284,4.5656146095169206,4.562184394440029,4.559849249345663,4.558034580944666,4.556233618801245,4.557648154793666,4.557075357515565,4.556288189612115,4.558317005737167,4.554236286415445,4.552879942126592,4.552463736465452
0.85714286,4.558244236617203,4.559485692423648,4.559811890659506,4.5579170010783105,4.559348840661025,4.5598515726942965,4.56404510957355,4.563319344748025,4.563648836550459,4.566267584581759,4.56610422577916,4.565945437554405,4.56468643347973,4.5637043082402435,4.561740709036265
1.07142857,4.548477963162299,4.54894521548239,4.550342602888144,4.551726453547225,4.557402163156696,4.56143650385855,4.563039320672615,4.56311057057829,4.563809291907584,4.563508362365884,4.5639096822266625,4.561665842107534,4.560525705830629,4.558350419265373,4.555159386735802
1.28571429,4.536186562878111,4.536081306331322,4.539103103919279,4.54385122562689,4.5512049966084165,4.554760452092734,4.55635840920937,4.556798840880862,4.555571594330564,4.555315339582154,4.553459355834122,4.552315303851717,4.551094680553718,4.549335346240775,4.54675595157212
1.5,4.521836232695183,4.520509410293551,4.524798328404104,4.532924741403416,4.538765321708697,4.544047884522094,4.544291284125112,4.544721102272406,4.543882925487679,4.543479160798568,4.541669332045751,4.539537871698047,4.537901768050282,4.534797229181853,4.533058845883461
1.71428571,4.504946722960142,4.502225884316596,4.50673349943751,4.516634265997642,4.52360145362351,4.528967312600668,4.529948549765585,4.529470612667896,4.529086196905101,4.528001871713344,4.525218075082927,4.524326835911034,4.519939479290417,4.518225095776775,4.517459930020054
1.92857143,4.486566026165108,4.481921784625571,4.485731487582657,4.497327853231962,4.506580057093175,4.510979281723431,4.512668841163236,4.511272723283398,4.5108425848006055,4.509725438006023,4.506163769205026,4.505308149037509,4.5029875690925545,4.499698827387482,4.49555645945725
2.14285714,4.46594955492992,4.459115991564021,4.461812066748812,4.4760354474443815,4.485030405889133,4.490879429227163,4.4909336952129495,4.491344098273096,4.490625294686254,4.488492362637387,4.485568388748663,4.484741820454329,4.480716722567841,4.477819579911473,4.47277889639317
2.35714286,4.443765636805091,4.434363258497819,4.435899423615119,4.4495647002519005,4.461989337270322,4.468275670951345,4.468390653044807,4.469486783927007,4.468332402671151,4.467608046840355,4.46514662553695,4.461651970240134,4.459084364174374,4.455073274950396,4.447180992337263
2.57142857,4.419751524769998,4.408637351328329,4.4079903530166975,4.423038159259236,4.437845357472699,4.4434354398847455,4.445385882247203,4.446729168667484,4.447345609643433,4.443312605246635,4.441402870131371,4.438150119642201,4.43505035530379,4.428831593317036,4.425186608994943
2.78571429,4.3950619213672475,4.381378617146591,4.378786823378944,4.394593732903304,4.4105208905184465,4.418212524242563,4.42196944201627,4.4218804273728525,4.421264561306458,4.421910261162263,4.416309554220627,4.414352260347141,4.408152722680836,4.404852432087837,4.397648548921886
3.0,4.3694760424670145,4.353580351389123,4.348551569576489,4.364368747840987,4.3806254795755875,4.39103167168638,4.394357456351409,4.396993433473808,4.396258499055663,4.393774446649754,4.394052887024956,4.390050556117716,4.38361489572065,4.379059864176714,4.373046076544594
