percept_kappa,1.0,1.21428571,1.42857143,1.64285714,1.85714286,2.07142857,2.28571429,2.5,2.71428571,2.92857143,3.14285714,3.35714286,3.57142857,3.78571429,4.0
0.0,0.00840390428984624,0.015197898327251477,0.031442393099357674,0.05214526829594499,0.06365019943614433,0.07008513356243791,0.07430629239924233,0.08167702206181714,0.08565780057402009,0.08514723354561114,0.09141012283164494,0.0904368409207232,0.09019400811325695,0.08992140563715921,0.08606597296817448
0.21428571,0.00865073058687021,0.017820087268414487,0.04097903531720715,0.061159792606437315,0.06920983496219571,0.06982378904819118,0.07182698975053507,0.07513344035406416,0.07897775337806225,0.08254075254566146,0.08269310729653351,0.08814954480985156,0.09294486050830822,0.09415795037658523,0.09474979622660355
0.42857143,0.009225391277298073,0.021062871369373702,0.05210195443429111,0.07552450261373105,0.08611308789398148,0.0991478922763339,0.11420457312750769,0.12055295023498949,0.1285483791185822,0.1448707348822129,0.12989073684314495,0.13193531128516398,0.14798354716066814,0.13354658189188695,0.13961175078157664
0.64285714,0.010005768062157179,0.024746262156977207,0.0691878363264738,0.11386887802601418,0.15743256630278957,0.20330399873707702,0.23809628360776258,0.27340436619652136,0.2930884804687865,0.29779958829580494,0.2950495313691278,0.29213320922433506,0.2825916532728064,0.2860523700963063,0.27339334482628075
0.85714286,0.010658765269246202,0.029000898025658164,0.08424940350180861,0.15397885125321606,0.2264601805868107,0.26582272934275936,0.25272098589167297,0.2474099469040841,0.2504527099084434,0.18845338954342108,0.17213910070694363,0.15411051574492857,0.15421663344758538,0.1301461298527204,0.13587890541218112
1.07142857,0.011333453111352355,0.03230979365275426,0.0978938912063149,0.1821553121330744,0.2137182700117849,0.19072952136688212,0.16179474920622514,0.14575504898352018,0.11670605969417842,0.10347172853177117,0.0720441602044135,0.08377833895006834,0.07888917746122989,0.08413742442401542,0.10442553054885854
1.28571429,0.011467321485463864,0.03333403083510418,0.10516908265121344,0.1744493831565887,0.16187861921903246,0.12845566954093227,0.09439522933953322,0.07597784802350463,0.07771901578662913,0.06110289834484942,0.06369683465894399,0.05998167574503037,0.05754396122478153,0.0599119729868511,0.06739360351969628
1.5,0.01108243090477274,0.03189997622223994,0.10243268325907814,0.15788597985165437,0.14264732146233075,0.09039867837363898,0.07826932796286189,0.06162614076969063,0.05340000225434112,0.04165096634944796,0.04589347721392938,0.05303576492934981,0.05179229995552004,0.06746397055252311,0.0635543912510243
1.71428571,0.010581596467404232,0.02981100094725773,0.09405457430134197,0.13667068472347504,0.12578395496717923,0.07748148125975106,0.061702204779806126,0.0557620500552889,0.04516966258149138,0.04305123418325204,0.05302748762586676,0.04634377254676892,0.07290029037514763,0.06843989692422137,0.05707603362361884
1.92857143,0.010000519371344154,0.02664380278698043,0.08502631569483794,0.1306338252814315,0.10533804384673438,0.07297561806533276,0.056732668529299785,0.054927164876890144,0.04863516413511872,0.04186778751335209,0.0609553914358098,0.05235425504397418,0.05351955706284598,0.06440413600011578,0.07423849373513143
2.14285714,0.009402946426210508,0.024356646236144783,0.07805878976386069,0.11540036385000221,0.10505070674902342,0.0696874357422592,0.07013292674956938,0.05995248386388706,0.05033215659903651,0.05627843699136541,0.06429188411383364,0.0526944175576338,0.06338926150511424,0.0687387398971199,0.08079978132521344
2.35714286,0.008832182894909424,0.021955010821840412,0.0709302758140135,0.11895549353831437,0.1008441795301461,0.0732201078694187,0.07284354656167838,0.056197549158706304,0.05537654353316049,0.047942941272066705,0.05058512971080424,0.05937386752980925,0.059195498795831754,0.06560894145163998,0.09068124055318695
2.57142857,0.008485401476542663,0.020371050126269292,0.06422098680752232,0.11104799118105321,0.09213418938816448,0.07977409126510383,0.06984592594749553,0.05808085060644529,0.04461338143900867,0.06031240095182289,0.05599367344594046,0.06058284325467029,0.06278434141680624,0.07879732660936548,0.07868105715726463
2.78571429,0.008058623624956239,0.018136429702819784,0.057799454005607556,0.10822173352306345,0.09550536608554967,0.07919378074957989,0.06073081882484084,0.05858087493014948,0.058267950500922996,0.04458356886494465,0.06372678790491605,0.06294887176220859,0.07527987132121916,0.07505942148273129,0.09262616355245687
3.0,0.0077089307072663645,0.016768445314695436,0.05304674618486754,0.10265405460404052,0.10231205296522466,0.0823386888181864,0.07609820857359596,0.061423448235811896,0.06033241655250306,0.06448634170343757,0.052354146530793226,0.061123271992769214,0.07474998770432774,0.08000399041041845,0.09144060633415074
